cluster_id,row_id,who_reached,phone,campaign_name,reason_core,reason_free_text,outcome_free_text,confidence,evidence_json
14,bbff0eb35aa181de58039f72f8b5c1550f52472d,,+4921613088140,Dexter  PLZ 4-9,decision makers absent,decision makers absent,no contact,0.9,"{""quote"": ""Ne, die sind beide aus Haus.""}"
14,cef2c6d515b97390eb916fb0615e97e76b0cb63b,,+493692382230,Dexter Altersheim,decision makers absent,decision makers absent,gatekept,0.9,"{""quote"": ""die Heimleitung und die Pflegedienstleitung sind heute nicht im Haus""}"
15,96bac8442c7859d0dba37c6a01bbf0101fad9c62,,+493617842100,Dexter  PLZ 4-9,decision at hq,decision at head office,no sale,0.9,"{""quote"": ""da sind Sie an die Hauptstelle Zentrale gebunden.""}"
15,c2179e2bd617364d5ac4454e57ce51a04791101e,,+492349359221,DEXTER  PLZ 4+5,decision centralized at hq,decision centralized at head office,gatekept,0.9,"{""quote"": ""Das Problem ist, wir machen das alles mit unserer Hauptverwaltung in Bielefeld direkt.""}"
15,c2e4b70a318cf3fd2169f2b55ac9c06db818a4bb,,+4991821622,Dexter  PLZ 4-9,decision centralized at hq,decision centralized at head office,gatekept,0.9,"{""quote"": ""Das entscheiden dann gar nicht wir, sondern das Schloss Birnfeld""}"
15,efe9bc9d44283a5ab44834b10ef92eba8b4fffd6,,+4922412360,DEXTER  PLZ 4+5,decision centralized at hq,decision centralized at head office,no sale,0.9,"{""quote"": ""also ich bin nicht berechtigt zu entscheiden.""}"
15,f7a390753111f995979cce306b28b4fdfe6013e0,,+4930627240,Dexter PLZ 1-2-8,decision centralized at hq,decision centralized at headquarters,referral to head office,0.9,"{""quote"": ""Ja, also der Chef sagt, Sie möchten sich bitte an die Hauptverwaltung in Düsseldorf wenden.""}"
15,87df2ff4f74179fb4f2f847fa166310dd006f7ef,,+4935128567197,Dexter Altersheim,decisions at hq,decisions at head office,gatekept,0.9,"{""quote"": ""Das gibt ein QM und das QM gibt unsere Richtlinien vor.""}"
15,e7fc2579d1fa0ace1198ae1788eb6c194565b7b0,,+492323364576700,DEXTER  PLZ 4+5,decisions at hq,decisions at headquarters,gatekept,0.9,"{""quote"": ""hat unser Leiter hier nicht wirklich selber was zu entscheiden.""}"
15,4f3dc0d3c23b06701352e8490fe83717452cafcf,,+497161156590,Dexter  PLZ 4-9,decisions centralized at hq,decisions centralized at headquarters,no sale,0.9,"{""quote"": ""unser Dokumentationssystem und IT-Sachen werden alle zentral gesteuert.""}"
15,642068a8d957f5b35259bdfcd7b0ba9244083543,,+4968416920,DEXTER  PLZ 3+6,decisions centralized at hq,decisions centralized at headquarters,referred to head office,0.9,"{""quote"": ""Da müssen Sie sich aber an die Zentrale in Saarbrücken, glaube ich, wenden,""}"
15,873065450b3cadf2a547e0d92f7070299b792782,,+497328923900,Dexter PLZ 1-2-8,decisions centralized at hq,decisions centralized at head office,gatekept,0.9,"{""quote"": ""die Entscheidung über solche Anschaffungen fällt bei uns die Geschäftsleitung unter Vorstand.""}"
15,e496776bc7a87a2a642a6b63dc79c5dc8ba6fe21,,+492114787200,DEXTER  PLZ 4+5,decisions centralized at hq,decisions centralized at head office,referred to head office,0.9,"{""quote"": ""direkt an die Hauptverwaltung nach Düsseldorf wenden""}"
15,eba622c7fc6ebbb4babbe6ab9564a0401ee96d7b,,+49218147550,DEXTER  PLZ 4+5,decisions centralized at hq,decisions centralized at headquarters,no sale,0.9,"{""quote"": ""sowas über die HV in Düsseldorf geregelt wird.""}"
15,1c483f7892fce8e39060800c797d207531d135f3,,+4936075660,DEXTER  PLZ 3+6,decisions made at hq,decisions made at headquarters,referred to central office,0.9,"{""quote"": ""das wird alles bei uns zentral gesteuert""}"
15,37e55929baa69321981a7c4489dbc01dcaa74262,,+49361663880,DEXTER  PLZ 9,decisions made at hq,decisions made at headquarters,referred to headquarters,0.9,"{""quote"": ""In dem Fall müssten Sie sich zentral wenden, also an unsere Zentrale in Düsseldorf,""}"
15,7deb5df7aa681f86ebf2dec04ef48c53c00668e5,,+492217775,DEXTER  PLZ 4+5,decisions made at hq,decisions made at headquarters,referred to central office,0.9,"{""quote"": ""im Grunde, das wird hier nicht bei uns vor Ort entschieden.""}"
15,51a1a071225feb538790c0aba214b115b88079a9,,+4922049680110,DEXTER  PLZ 4+5,decisions made by hq,decisions made by head office,redirect to corporate,0.9,"{""quote"": ""weil wir letztendlich Teil eines Konzerns sind und die Konzernzentrale über die Innovation entscheidet""}"
16,0b2793b97b196adb25b44d7dd1c3dd8fcc2ed4b0,,+493922268520,DEXTER  PLZ 3+6,handled by central office,handled by central office,no sale,0.9,"{""quote"": ""meistens läuft das auch über die Geschäftsstelle.""}"
16,3c420c4d9e49ba1ad7885c5336d3c5a87f5f4d32,,+496434930700,DEXTER  PLZ 3+6,handled by central office,handled by central office,referred to central office,0.9,"{""quote"": ""läuft über unsere Zentrale in Sotthum""}"
16,526bcf0eaa6e338435a13ea31d247b4b71575671,,+4965979720,Dexter  PLZ 4-9,handled by central office,handled by central office,no sale,0.5,"{""quote"": ""Über die Hauptstelle hätte ich gar keinen Einfluss drauf.""}"
16,b77c2eea4cfced6e51ca1746c0b1dd9a1aedcdb0,,+492654964190,DEXTER  PLZ 4+5,handled by central office,handled by central office,gatekept,0.9,"{""quote"": ""das läuft alles über unseren Träger""}"
16,beb380874247faa63f09693da2b39f3db85b7b65,,+49287121930,Dexter  PLZ 4-9,handled by central office,handled by central office,gatekept,0.9,"{""quote"": ""das geht sowieso nicht über unser Haus, das geht immer über die Zentrale.""}"
16,cbd654022e44c91a2db6b3148d9193f9edd2a16d,,+49487176700,Dexter PLZ 1-2-8,handled by central office,handled by central office,gatekept,0.95,"{""quote"": ""Das läuft alles über unsere Zentrale in Berlin.""}"
16,cdf6300ccdd66869dc772c22204c03c6122aa3e3,,+49514194860,Dexter PLZ 1-2-8,handled by central office,handled by central office,forwarded to central office,0.9,"{""quote"": ""Bitte Geduld, Sie werden weiter verbunden.""}"
16,dd8e7df36262215265a770e6112bcf960b150732,,+4961716989000,DEXTER  PLZ 3+6,handled by central office,handled by central office,gatekept,0.9,"{""quote"": ""Sie sind bei mir nicht bei der Einrichtungsleitung, Sie sind in der Verwaltung.""}"
16,e80ce98fb456a8ca5ba771e2d3f1e7e1cdf3c0ce,,+492431944509,DEXTER  PLZ 4+5,handled by central office,handled by central office,referred to central office,0.9,"{""quote"": ""Ich denke, das läuft sowieso über Saarbrücken.""}"
16,eda982354fc17ca1175c8eace313bf6007c145af,,+4981659056,Dexter  PLZ 4-9,handled by central office,handled by central office,gatekept,0.9,"{""quote"": ""dann sind wir aber wahrscheinlich der falsche Ansprechpartner.""}"
16,371dcb8d0b3abb6d042a6d3d5805c4b483e825ab,,+4936912918512,DEXTER  PLZ 9,handled by central organization,handled by central organization,referred to central office,0.9,"{""quote"": ""Das macht alles die Trägergesellschaft in Erfurt.""}"
16,81b66c34b20cbd29f964731313ee8c8d4653825f,,+49222599130,Dexter  PLZ 4-9,handled by central organization,handled by central organization,wrong contact,0.9,"{""quote"": ""Das heißt die Zentrale wäre dann mein Ansprechpartner zu diesem Thema.""}"
16,a2950cf0c97de068217010884792cd47bab3e798,,+4921131112155,DEXTER  PLZ 4+5,handled only by central office,handled only by central office,gatekept,0.9,"{""quote"": ""Das geht eigentlich immer nur an die Zentrale""}"
16,f58d9523bb88674ddfbefc874c903755d353a697,,+49365112790,DEXTER  PLZ 4+5,handled via central office,handled via central office,redirected to central office,0.9,"{""quote"": ""das geht alles über unsere Zentrale""}"
17,37e81922a99cff81fd4b0f652f86a90445bda9e8,,+499421847100,Dexter  PLZ 4-9,decided by central office,decided by central office,no sale,0.9,"{""quote"": ""Und das kann ich sowieso nicht entscheiden.""}"
17,a9248b82850ecfca0f3da6aa58366eb8c53c8bc8,,+495681936060,DEXTER  PLZ 3+6,decision handled at central office,decision handled at central office,redirected to central office,0.9,"{""quote"": ""bei uns wird das eigentlich alles gesteuert von Kassel, von der Zentrale aus.""}"
17,7c7754186bab1fa3c5f7f3c58cd2e574f75d8c66,,+4936167560,Dexter  PLZ 4-9,decision made by central office,decision made by central office,referred to central office,0.9,"{""quote"": ""das entscheidet unsere Geschäftsstelle.""}"
17,e8157a2f303dba562ac5c9183ae4b70060b425b7,,+493925371222,DEXTER  PLZ 3+6,decision made by central office,decision made by central office,referred to central office,0.9,"{""quote"": ""Die Entscheidung macht er bei meinem Träger und bei der KI das in Magdeburg.""}"
17,11a8f690605235a0ced54451c47d0bc45379c2c6,,+49228367520,DEXTER  PLZ 4+5,decisions at central office,decisions at central office,gatekept,0.9,"{""quote"": ""Sie müssen sich um unseren Träger wenden""}"
17,91375db2fba18ae6e824900c047a2f8ab611c090,,+495534910980,DEXTER  PLZ 3+6,decisions at central office,decisions at central office,no sale,0.9,"{""quote"": ""zu diesem Thema wäre ich bei der Zentrale richtig""}"
17,f2f4e6f9846579f9319070a1841558f001074dea,,+497191367940,Dexter  PLZ 4-9,decisions at central office,decisions at central office,no sale,0.9,"{""quote"": ""Da hat die Heimleitung wahrscheinlich nichts zu sagen.""}"
17,7497443ffcc1e9fd5ca716c4cb8f79c3ea79dae5,,+492219405230,DEXTER  PLZ 4+5,decisions by central office,decisions by central office,referred to central office,0.9,"{""quote"": ""sowas wird bei uns sowieso übergreifend vom Träger organisiert""}"
17,3eeb12b0da7d15c6ec84f4cea988e9181f52e11b,,+4989547140,Dexter PLZ 1-2-8,decisions handled by central office,decisions handled by central office,central office contact given,0.9,"{""quote"": ""das läuft alles über die Hauptverwaltung""}"
17,461ff875febdd8b3d7b0406b7059102f2b29acb0,,+49563389517,DEXTER  PLZ 4+5,decisions handled by central office,decisions handled by central office,referral to central office,0.9,"{""quote"": ""wir sind ein Verbund von sechs städtischen Häusern und da müssten Sie die Betriebsleitung kontaktieren""}"
17,bd2b4238e5b02196f31bc74a5c9af854cd236730,,+4936912918331,DEXTER  PLZ 9,decisions handled by central office,decisions handled by central office,gatekept,0.9,"{""quote"": ""Solche Entscheidungen laufen über unsere Geschäftsstelle.""}"
17,e9db0ee61964066925a0a31587a8cc5d25dd7d3d,,+49711252620,Dexter  PLZ 4-9,decisions handled by central office,decisions handled by central office,referred to central office,0.9,"{""quote"": ""Also Sie müssten dann bei der Zentrale anrufen.""}"
17,f8f15268f5780540d2bf2a1fb17f5bcb8d2ba894,,+49675185750,Dexter  PLZ 4-9,decisions handled by central office,decisions handled by central office,referred to central office,0.9,"{""quote"": ""Da müssen Sie sich mit Victors in Saarbrücken zusammensetzen.""}"
17,0d46cc1a134c7fe3eac947c4ac06b0f3ff0bb336,,+49805168850,Dexter PLZ 1-2-8,decisions made at central office,decisions made at central office,referred to central office,0.9,"{""quote"": ""Dann nehme ich das auf mit der Zentrale.""}"
17,5c4d315555fcea880f610cf78c954d1080b1d4c2,,+49949395000,DEXTER  PLZ 9,decisions made at central office,decisions made at central office,referred to central office,0.95,"{""quote"": ""das müsste über die Zentrale laufen.""}"
17,c1423183ad87848375dfbed155060893b388ac74,,+49246490860,Dexter  PLZ 4-9,decisions made at central office,decisions made at central office,referred to central office,0.95,"{""quote"": ""werden nicht mehr in den Häusern selbst entschieden""}"
17,3781f14a9eeeb73359926e4c403f36327669b4e4,,+492097031,Dexter  PLZ 4-9,decisions made by central office,decisions made by central office,no sale,0.9,"{""quote"": ""Also wir entscheiden hier eh nicht im Heim selber, das muss alles der Bezirke entscheiden.""}"
17,5ef0b34311acb49f21e1e90af962bade0918596b,,+49634861020,DEXTER  PLZ 7,decisions made by central office,decisions made by central office,no sale,0.9,"{""quote"": ""die haben dann die Entscheidungsfreiheit""}"
18,01bf7ee45b949c61b5af6bc52e0ce9f864313af2,,+4963141530,DEXTER  PLZ 3+6,centralized decision,centralized decision; multiple houses,referred to central office,0.9,"{""quote"": ""Wir sind mehrere Häuser und das läuft nicht nur über unser Haus.""}"
18,15aca4e8658b71ca57c1fd328dfd8321bf3d9937,,+4941925040,Dexter PLZ 1-2-8,centralized decision,centralized decision-making,no sale,0.95,"{""quote"": ""Sowas wird ja nicht einzeln pro Klinik entschieden""}"
18,173b75b35d0eb1f399aa6c28affbbe0e85fa7797,,+4968769111,DEXTER  PLZ 3+6,centralized decision,centralized decision-making,referred to central office,0.9,"{""quote"": ""müssen Sie sich ohnehin in der Landesgeschäftsstelle melden""}"
18,1d39978d48941518e3620a18b1aacce4685e7b01,,+4979314950,DEXTER  PLZ 9,centralized decision,centralized decision-making,referral to central office,0.9,"{""quote"": ""Bei uns geht es alles über Stuttgart""}"
18,34f29f8aab3aae931b982f73b77bcd2269eab7d8,,+49233266390,Dexter  PLZ 4-9,centralized decision,centralized decision-making,referred to central office,0.5,"{""quote"": ""Das macht der Contilia-Verbund, die entscheiden da solche Sachen.""}"
18,59ff5b5ade9474535ff4889d7e179835c329bf88,,+4921122993000,DEXTER  PLZ 4+5,centralized decision,centralized decision-making,referred to central office,0.9,"{""quote"": ""Das ist bei uns tatsächlich im DRK zentral geregelt, das denkt sich nicht jedes Haus selber aus.""}"
18,61f308e01436bd5fd4552efa60f0f6bb8232f76c,,+495619364803,DEXTER  PLZ 3+6,centralized decision,centralized decision-making,referred to central office,0.9,"{""quote"": ""bei uns sind alle diese Dinge, kann ich Ihnen gleich sagen, zentral geregelt und nicht hausintern.""}"
18,86f59d5507eb798a527ca2e57990a9fc6b70df71,,+49375440500,Dexter PLZ 1-2-8,centralized decision,centralized decision; handled by prokurist,gatekept,0.9,"{""quote"": ""Wir sind eine große Firma, das wird zentral über unseren Prokuristen gemacht""}"
18,89c364cccb3507fba3d032fc082b7d9548a6c945,,+4928329773852,Dexter  PLZ 4-9,centralized decision,centralized decision-making,referred to central office,0.9,"{""quote"": ""das wird alles verbandsübergreifend gemacht.""}"
18,a34fd4755589d9d97404f16c92d4557c04b1d862,,+498141363800,Dexter  PLZ 4-9,centralized decision,centralized decision-making,referred to central office,0.9,"{""quote"": ""im Prinzip läuft alles über die Zentrale bei uns""}"
18,a73e5b562d922f1b4e4dd588d3836a8c65275da2,,+49727595520,Dexter  PLZ 4-9,centralized decision,centralized decision; already using tablets,refer to central office,0.9,"{""quote"": ""das eine Konzernentscheidung ist""}"
18,a9f90324f7ee06815467f17a10628615a26df4fc,,+496113417050,DEXTER  PLZ 3+6,centralized decision,centralized decision-making,referred to central office,0.9,"{""quote"": ""muss das alles über die Leitstelle laufen.""}"
18,abe61a98a099c38c1322b3e19bd35a9f79da1aa0,,+496621182260,DEXTER  PLZ 3+6,centralized decision,centralized decision-making,refer to central office,0.9,"{""quote"": ""bei uns ist alles zentralseitig.""}"
18,ad39e6bb31f9dbe180a729b8143e61c6934baa2f,,+49521922320,DEXTER  PLZ 3+6,centralized decision,centralized decision; contact central office,gatekept,0.9,"{""quote"": ""müssten Sie die Zentrale anrufen und nicht die einzelnen Einrichtungen.""}"
18,ed5933243f770d199bd4d3cbcaa1d17348db697a,,+4951189890,DEXTER  PLZ 3+6,centralized decision authority,centralized decision authority,referred to central office,0.9,"{""quote"": ""Also zu diesem Thema wäre die Zentrale mein Ansprechpartner.""}"
18,15484d2cc81f92a53ae9eb997d9b5d3a87238922,,+495371722730,DEXTER  PLZ 3+6,centralized decision making,centralized decision making,redirected to headquarters,0.9,"{""quote"": ""also es wird ja übergeordnet angewendet oder nicht.""}"
18,158dff91428b8c8596069cb30be04b4de9f8c74d,,+493512076060,Dexter PLZ 1-2-8,centralized decision making,centralized decision making,referred to central office,0.95,"{""quote"": ""es wird dann von der Hauptstelle zentral dann entschieden für die Einrichtung?""}"
18,2c4696daf4934489ee3d73d66a14ce58b062b15b,,+494792989790,Dexter PLZ 1-2-8,centralized decision making,centralized decision making,referred to central office,0.9,"{""quote"": ""verwiesen auf unser zentrales Qualitätsmanagement, Sitz in Minden""}"
18,7dcbe60cac3c78268ed207a4d1744c827bf189e1,,+49367838660,DEXTER  PLZ 9,centralized decision making,centralized decision making,referred to central office,0.9,"{""quote"": ""weil sowas entscheiden wir nicht hausintern.""}"
18,898779fce7ab8d306ec272d9312984405f04feca,,+49408972560,Dexter PLZ 1-2-8,centralized decision making,centralized decision making,referred to head office,0.9,"{""quote"": ""das läuft immer zentral über Berlin für alle Einrichtungen.""}"
18,b513ab3ec170765361d3fd60d4461d85bb9a276b,,+492345165610,DEXTER  PLZ 4+5,centralized decision making,centralized decision making,gatekept,0.95,"{""quote"": ""unsere Einrichtungsleitung kann über gewisse Sachen gar nicht entscheiden, das wird zentral geschaltet.""}"
18,bb244450f12764bdbd3e139626cd26a38699cb4a,,+492336918000,DEXTER  PLZ 4+5,centralized decision making,centralized decision making,gatekept,0.9,"{""quote"": ""Das kann ich alleine nicht entscheiden und habe da auch keinen weiteren Gesprächsbedarf.""}"
18,bcd41b4e21c8f070f283af4fe1c7f43ca589370f,,+496636738490,DEXTER  PLZ 3+6,centralized decision making,centralized decision making; not authorized,gatekept,0.95,"{""quote"": ""wir sind hier keineswegs entscheidungsbefugt.""}"
18,eb8eaf76bb0f2e10487a6ad1ea7f9bd67b9460da,,+493374880,Dexter PLZ 1-2-8,centralized decision making,centralized decision making,redirected to headquarters,0.95,"{""quote"": ""Sie müssten sich an die Johannita GmbH in Berlin wenden""}"
18,ff85d0d8ed79b654fca57ac45a4fb9fbd58933b3,,+49617163040,Dexter  PLZ 4-9,centralized decision making,centralized decision making,referred to central office,0.9,"{""quote"": ""da wird das Ganze dann zentral gesteuert.""}"
18,2cbcf5e3cbf73019e295bf74a6fda48ebfcabbab,,+4924319490,Dexter  PLZ 4-9,centralized decisions,centralized decisions; no local authority,no sale,0.9,"{""quote"": ""Bei uns läuft das aber alles zentral über Berlin.""}"
18,6143f17ca7f7caec7ba20f197fb99d64c5eefc53,,+493624318250,DEXTER  PLZ 9,centralized decisions,centralized decisions; cannot decide locally,referral to central office,0.9,"{""quote"": ""Wir haben aber eine zentral gesteuerte Pflegedokumentation.""}"
18,8076a96a25bf80912a44c3cf42a9ba713e565650,,+4994317520,DEXTER  PLZ 9,centralized decisions,centralized decisions; ongoing negotiations,no sale,0.9,"{""quote"": ""bei uns geht alles über Zentrale in Aachen.""}"
18,92904f0639f75ac72011e8eb375ccf34559c8d45,,+49237317905,DEXTER  PLZ 4+5,centralized decisions,centralized decisions; no local authority,gatekept,0.9,"{""quote"": ""Da habe ich als Einrichtungsleitung gar keine Entscheidungsgewalt,""}"
18,a3a444b909305fa370b54a9f7c895430094e043b,,+49496391610,Dexter PLZ 1-2-8,centralized decisions,centralized decisions; no local authority,gatekept,0.9,"{""quote"": ""das läuft alles über das Bonifatius Hospital in Lingen.""}"
18,c65545031b16c6a56c2e79eff433a4d61ee665aa,,+49592183420,DEXTER  PLZ 4+5,centralized decisions,centralized decisions; contact oldenburg,referred to headquarters,0.9,"{""quote"": ""da müssten Sie sich sowieso in Oldenburg melden""}"
18,d0f1b6f84178deef1ba29bd69adb3d18852428f1,,+492381972130,DEXTER  PLZ 4+5,centralized decisions,centralized decisions; no local authority,gatekept,0.9,"{""quote"": ""wir haben da gar kein Mitspracherecht""}"
18,ff508d7eb6e6f151bb7891ea77c38e984c83e448,,+49698477880,DEXTER  PLZ 3+6,centralized decisions,centralized decisions; present in hamburg,gatekept,0.5,"{""quote"": ""Das müssen Sie in Hamburg vorstellen.""}"
19,b4a6a98dc205aabc3410ab06da03493b96d924f9,,+4985059170,DEXTER  PLZ 9,decision handled centrally,decision handled centrally,gatekept,0.9,"{""quote"": ""Also das heißt, so wie ich das rausführe zu diesem Thema wäre ich bei der zentralen Geschäftsstelle richtig?""}"
19,3659e87d4bc5cc77224574a8ac7aad019fe91970,,+49949395000,Dexter  PLZ 4-9,decision made centrally,decision made centrally,no sale,0.9,"{""quote"": ""diese Entscheidung zentral vom Caritasverband getroffen wird.""}"
19,ca2c6c14256f791e96450baa349ac41f43ec75c9,,+49704195340,Dexter  PLZ 4-9,decision made centrally,decision made centrally,referred to central office,0.9,"{""quote"": ""Das wird bei uns die Zentrale in Zinselfinger machen.""}"
19,eb3bd7fa0d31e6b3b60521b02f7ee1927c501db7,,+49230799360,DEXTER  PLZ 4+5,decision made centrally,decision made centrally,gatekept,0.9,"{""quote"": ""Wir entscheiden so etwas nicht, das entscheidet Ulm.""}"
19,0c840a5296aed8979d5e1eaeb6b0f3f6d86fd371,,+4974225690,DEXTER  PLZ 7,decisions centralized,decisions centralized,referred to central office,0.9,"{""quote"": ""gehen bei uns immer zentral.""}"
19,2245edb609e8ba4568262c431c557450c831e979,,+497117272410,Dexter  PLZ 4-9,decisions centralized,decisions centralized; awo responsible,no sale,0.95,"{""quote"": ""unser Einrichtungsleiter hat überhaupt kein Mitspracherecht.""}"
19,27a4645084999c127c253bf6a9d4ddad0b5ad934,,+4985319720,DEXTER  PLZ 9,decisions centralized,decisions centralized; handled by main office,no sale,0.9,"{""quote"": ""das wird alles über unsere Hauptverwaltung gemacht.""}"
19,31f77878dbca40aa8355450334ddef73f0a7608c,,+49634494660,Dexter  PLZ 4-9,decisions centralized,decisions centralized; contact hq,no sale,0.9,"{""quote"": ""solche Entscheidungen werden zentralseitig getroffen.""}"
19,4a122a5bf537f9b57ca54412fbc54cc16866b45c,,+49720392179100,Dexter  PLZ 4-9,decisions centralized,decisions centralized,no sale,0.95,"{""quote"": ""haben wir kein Interesse, zumal man das alles, was mit Doku zu tun hat, zentral regeln muss bei uns""}"
19,67f0d5e08873cdc45054b5c162b40508412f761a,,+496113417050,Dexter  PLZ 4-9,decisions centralized,decisions centralized; no local authority,referred to central office,0.9,"{""quote"": ""das wird bei uns zentral über die IT geleitet""}"
19,905e00d4d25b656c25249f923a8ef481522e0984,,+49713161209,Dexter  PLZ 4-9,decisions centralized,decisions centralized,gatekept,0.95,"{""quote"": ""Das wird bei uns zentralseitig geregelt.""}"
19,b68c4344f7d4fe715fa849384a3bac42d20dc622,,+49308979120,Dexter PLZ 1-2-8,decisions centralized,decisions centralized; not local,no sale,0.9,"{""quote"": ""läuft das alles zentral bei uns.""}"
19,db96dfe3c3786e2c8d883b29daeb6220877765b5,,+493616441240,Dexter  PLZ 4-9,decisions centralized,decisions centralized,gatekept,0.9,"{""quote"": ""alles läuft bei uns über die Zentrale""}"
19,f266a1c706a13fe431a12bb566f389f91b33a691,,+492331367370,Dexter  PLZ 4-9,decisions centralized,decisions centralized; local manager absent,referred to central office,0.9,"{""quote"": ""solche Entscheidungen nehmen wir auch nicht vor Ort""}"
19,00f50e82b1cab3929285ba9936fe348d4aca18ca,,+497161503080,Dexter  PLZ 4-9,decisions handled centrally,decisions handled centrally,gatekept,0.9,"{""quote"": ""Alles was Dienstplan etc. angeht, Dokumentationssystem, wird alles zentral gemacht, so nicht in den Einrichtungen selber bei uns.""}"
19,2643e1101c99c2029a670912512580bd61b5e5d4,,+49620395850,DEXTER  PLZ 3+6,decisions handled centrally,decisions handled centrally,gatekept,0.9,"{""quote"": ""das wird bei uns zentral geregelt.""}"
19,9c0f895c3a7a9275237e2b0d7580f081d33ae21a,,+49399328670,Dexter PLZ 1-2-8,decisions handled centrally,decisions handled centrally,gatekept,0.9,"{""quote"": ""Ja, so was entscheiden wir sowieso nicht, das müsste alles über Berlin laufen.""}"
19,c1652b9a74ec27400452cb1f93339778e2ba60ad,,+494443979678190,DEXTER  PLZ 4+5,decisions handled centrally,decisions handled centrally,gatekept,0.9,"{""quote"": ""das läuft dann nämlich aus Köln zentral.""}"
19,d67c75e4711d14690a11f397cb183f080840c78e,,+49369371400,Dexter  PLZ 4-9,decisions handled centrally,decisions handled centrally,referred to central office,0.9,"{""quote"": ""Dann müssen Sie sich bitte mal an den Abo AJS in Erfurt wenden""}"
19,0e20c3584736a2f7ac6a884bcc6b2c35d8482f4b,,+49711726360,Dexter PLZ 1-2-8,decisions made centrally,decisions made centrally,referred to head office,0.95,"{""quote"": ""Ja, die haben die Entscheidung""}"
19,38686857c317c862cbca366e1b40b31b4354c289,,+4955208109,DEXTER  PLZ 3+6,decisions made centrally,decisions made centrally,gatekept,0.9,"{""quote"": ""diese Entscheidungen, die werden in unserer Hauptverwaltung getroffen.""}"
19,5888e39b2f23fb06a34b1ede457203159ab7d674,,+4981659056,Dexter PLZ 1-2-8,decisions made centrally,decisions made centrally,gatekept,0.9,"{""quote"": ""Das läuft alles über die Zentrale in Eckenfelden.""}"
19,6d413bc9398e42017d16dce8e16c636f9d3d3d24,,+49707292920,Dexter  PLZ 4-9,decisions made centrally,decisions made centrally,no sale,0.9,"{""quote"": ""bei uns werden die Entscheidungen konzernweit getroffen.""}"
19,98301300423b7c22321fa6b23501fa57799b32a4,,+49943320446111,DEXTER  PLZ 9,decisions made centrally,decisions made centrally,no sale,0.9,"{""quote"": ""läuft alles BRK über die Landesgeschäftsstelle.""}"
19,9ba84d5c9df92e74084346ec2aa9c136bb9cfd1c,,+49612090270,Dexter  PLZ 4-9,decisions made centrally,decisions made centrally,redirected to central office,0.9,"{""quote"": ""Dazu müssten Sie sich bitte in der Zentrale in Wiesbaden melden.""}"
19,c708c7ccbfbaccb4e104c15eb1948126de357e47,,+49230798370,DEXTER  PLZ 4+5,decisions made centrally,decisions made centrally,no sale,0.85,"{""quote"": ""wird das von uns zentralseitig entschieden""}"
19,d5d7067bb5302ce668ce72591205bee8116f057f,,+4921128001744,Dexter  PLZ 4-9,decisions made centrally,decisions made centrally,referred to central office,0.9,"{""quote"": ""Da müssten Sie schon bei dem Deutschen Roten Kreuz in Wersten anrufen, Düsseldorf-Wersten.""}"
19,e5f2a87fe59de509d0eab69a95d742a65e8bfd0e,,+497121909750,Dexter  PLZ 4-9,decisions made centrally,decisions made centrally,no appointment,0.9,"{""quote"": ""Das läuft alles über die Geschäftsstelle.""}"
-1,8a77fe962308aeb4c7bd4935444651a4a1a9a1a4,,+49886171350,Dexter PLZ 1-2-8,absent until 8th,absent until 8th,callback scheduled,0.5,"{""quote"": ""Die ist bis zum 8. nicht da.""}"
-1,c6f6ff36c8a3f1c79df56fdae14869d630871bbd,,+49957195900,DEXTER  PLZ 9,accepted invitation,accepted invitation,meeting scheduled,0.9,"{""quote"": ""Buchung bestätigt.""}"
-1,24a420c972772a3caaa07590827ce019e0e9f11b,,+497478935000,Dexter  PLZ 4-9,administration handles inquiries,administration handles inquiries,referral provided,0.9,"{""quote"": ""Das wäre die KBS Verwaltung in Mössingen.""}"
-1,72b279740842104e36b03ecd107252ae8f88a23b,,+4915253441091,DEXTER  PLZ 3+6,agreed to meeting,agreed to meeting,meeting scheduled,0.9,"{""quote"": ""Ansonsten steht der Termin fest.""}"
-1,2bdec3de3f8e9cf54eed60def4d8e57c0bb82f07,,+49227183750,DEXTER  PLZ 4+5,already contacted,already contacted; no interest,no sale,0.9,"{""quote"": ""da haben wir kein Interesse dran.""}"
-1,143f82fce201e7033bfbccee281f5b05fb07d57e,,+4926049760,DEXTER  PLZ 4+5,already covered,already covered; no need,no sale,0.9,"{""quote"": ""Ja, aber da sind wir eigentlich schon versorgt.""}"
-1,58cdbc63e9fa5d3ad03ddd6d2fe065cbaf886fc1,,+4981666339,Dexter PLZ 1-2-8,already covered,already covered; not interested,no sale,0.7,"{""quote"": ""wir sind mit allem gut abgedeckt, da sind wir an nichts Neuem interessiert""}"
-1,a6e484c1ed24565d6496814ca95d5c6ac4866968,,+499841912555,DEXTER  PLZ 9,already decided by director,already decided by director,no sale,0.9,"{""quote"": ""also wir haben kein Interesse""}"
-1,3117774d98b0476c4845a41aac86e76650d2dfed,,+4935751279964,Dexter Altersheim,already efficient,already efficient; not interested,no demo,0.9,"{""quote"": ""Also wir arbeiten schon effizient und von daher brauchen wir sowas nicht""}"
